Store,Dept,Date,Weekly_Sales,IsHoliday
1,81,2011-08-12,30549.41,FALSE
1,81,2011-08-19,30031.85,FALSE
1,81,2011-08-26,27927.33,FALSE
1,81,2011-09-02,29191.31,FALSE
1,81,2011-09-09,30764.85,TRUE
1,81,2011-09-16,29282.71,FALSE
1,81,2011-09-23,26749.2,FALSE
1,81,2011-09-30,26579.49,FALSE
1,81,2011-10-07,30444.53,FALSE
1,81,2011-10-14,29527.29,FALSE
1,81,2011-10-21,27412.7,FALSE
1,81,2011-10-28,26292.64,FALSE
1,81,2011-11-04,28384.78,FALSE
1,81,2011-11-11,29705.92,FALSE
1,81,2011-11-18,30031.81,FALSE
1,81,2011-11-25,31047.79,TRUE
1,81,2011-12-02,26715.24,FALSE
1,81,2011-12-09,29622.19,FALSE
1,81,2011-12-16,30033.48,FALSE
1,81,2011-12-23,31972.69,FALSE
1,81,2011-12-30,24167.38,TRUE
1,81,2012-01-06,29522.11,FALSE
1,81,2012-01-13,31560.5,FALSE
1,81,2012-01-20,29454.09,FALSE
1,81,2012-01-27,28130.16,FALSE
1,81,2012-02-03,31164.04,FALSE
1,81,2012-02-10,31595.22,TRUE
1,81,2012-02-17,31533.84,FALSE
1,81,2012-02-24,28579,FALSE
1,81,2012-03-02,30351.71,FALSE
1,81,2012-03-09,31651.93,FALSE
1,81,2012-03-16,32742.74,FALSE
1,81,2012-03-23,30173.66,FALSE
1,81,2012-03-30,32059.57,FALSE
1,81,2012-04-06,34435.66,FALSE
1,81,2012-04-13,31857.92,FALSE
1,81,2012-04-20,30648.9,FALSE
1,81,2012-04-27,30244.48,FALSE
1,81,2012-05-04,32261.06,FALSE
1,81,2012-05-11,31571.96,FALSE
1,81,2012-05-18,32122.26,FALSE
1,81,2012-05-25,30941.49,FALSE
1,81,2012-06-01,32117.05,FALSE
1,81,2012-06-08,33639.63,FALSE
1,81,2012-06-15,34681.25,FALSE
1,81,2012-06-22,31402.79,FALSE
1,81,2012-06-29,31098.43,FALSE
1,81,2012-07-06,36081.52,FALSE
1,81,2012-07-13,32427.67,FALSE
1,81,2012-07-20,30588.78,FALSE
1,81,2012-07-27,28986.06,FALSE
1,81,2012-08-03,30862.25,FALSE
1,81,2012-08-10,31933.13,FALSE
1,81,2012-08-17,31938.39,FALSE
1,81,2012-08-24,29432.75,FALSE
1,81,2012-08-31,30944.5,FALSE
1,81,2012-09-07,32542.87,TRUE
1,81,2012-09-14,30417.19,FALSE
1,81,2012-09-21,29554.46,FALSE
1,81,2012-09-28,27934.47,FALSE
1,81,2012-10-05,31376.98,FALSE
1,81,2012-10-12,30502.04,FALSE
1,81,2012-10-19,29992.45,FALSE
1,81,2012-10-26,29107.55,FALSE
1,82,2010-02-05,19484.03,FALSE
1,82,2010-02-12,20949.36,TRUE
1,82,2010-02-19,20195.2,FALSE
1,82,2010-02-26,19023.33,FALSE
1,82,2010-03-05,19974.91,FALSE
1,82,2010-03-12,18201.88,FALSE
1,82,2010-03-19,18348.98,FALSE
1,82,2010-03-26,16479.16,FALSE
1,82,2010-04-02,17695.89,FALSE
1,82,2010-04-09,17678.66,FALSE
1,82,2010-04-16,16566.09,FALSE
1,82,2010-04-23,16204.99,FALSE
1,82,2010-04-30,17115.38,FALSE
1,82,2010-05-07,17893.1,FALSE
1,82,2010-05-14,17814.39,FALSE
1,82,2010-05-21,17328.64,FALSE
1,82,2010-05-28,17229.66,FALSE
1,82,2010-06-04,20519.54,FALSE
1,82,2010-06-11,18551.52,FALSE
1,82,2010-06-18,17940.03,FALSE
1,82,2010-06-25,17824.37,FALSE
1,82,2010-07-02,18581.75,FALSE
1,82,2010-07-09,19092.69,FALSE
1,82,2010-07-16,18118.18,FALSE
1,82,2010-07-23,16361.87,FALSE
1,82,2010-07-30,15881.65,FALSE
1,82,2010-08-06,18429.47,FALSE
1,82,2010-08-13,16914.11,FALSE
1,82,2010-08-20,16702.11,FALSE
1,82,2010-08-27,16038.14,FALSE
1,82,2010-09-03,19146.83,FALSE
1,82,2010-09-10,17349.06,TRUE
1,82,2010-09-17,17499.58,FALSE
1,82,2010-09-24,17168.59,FALSE
1,82,2010-10-01,20110.05,FALSE
1,82,2010-10-08,22254.42,FALSE
1,82,2010-10-15,21079.88,FALSE
1,82,2010-10-22,20808.34,FALSE
1,82,2010-10-29,20957.34,FALSE
1,82,2010-11-05,21850.85,FALSE
1,82,2010-11-12,21473.78,FALSE
1,82,2010-11-19,20964.18,FALSE
1,82,2010-11-26,24770.41,TRUE
1,82,2010-12-03,25685.14,FALSE
1,82,2010-12-10,29846.11,FALSE
1,82,2010-12-17,41964.81,FALSE
1,82,2010-12-24,63787.12,FALSE
1,82,2010-12-31,23820.76,TRUE
1,82,2011-01-07,20707.94,FALSE
1,82,2011-01-14,19252.31,FALSE
1,82,2011-01-21,18115.39,FALSE
1,82,2011-01-28,18374.35,FALSE
1,82,2011-02-04,22815.39,FALSE
1,82,2011-02-11,25005.25,TRUE
1,82,2011-02-18,24062.14,FALSE
1,82,2011-02-25,20803.27,FALSE
1,82,2011-03-04,22958.34,FALSE
1,82,2011-03-11,21432.21,FALSE
1,82,2011-03-18,21612.22,FALSE
1,82,2011-03-25,21433.52,FALSE
1,82,2011-04-01,20437.22,FALSE
1,82,2011-04-08,19725.93,FALSE
1,82,2011-04-15,18839.28,FALSE
1,82,2011-04-22,19960.32,FALSE
1,82,2011-04-29,20028.3,FALSE
1,82,2011-05-06,21181.28,FALSE
1,82,2011-05-13,20663.71,FALSE
1,82,2011-05-20,17960.55,FALSE
1,82,2011-05-27,19854.55,FALSE
1,82,2011-06-03,20885.95,FALSE
1,82,2011-06-10,20543.68,FALSE
1,82,2011-06-17,19190.57,FALSE
1,82,2011-06-24,23442.18,FALSE
1,82,2011-07-01,20927.08,FALSE
1,82,2011-07-08,21765.06,FALSE
1,82,2011-07-15,18346.17,FALSE
1,82,2011-07-22,17312.56,FALSE
1,82,2011-07-29,16405.74,FALSE
1,82,2011-08-05,20902.12,FALSE
1,82,2011-08-12,18091.77,FALSE
1,82,2011-08-19,17513.33,FALSE
1,82,2011-08-26,17447.29,FALSE
1,82,2011-09-02,18775.72,FALSE
1,82,2011-09-09,18293.46,TRUE
1,82,2011-09-16,19609.72,FALSE
1,82,2011-09-23,17923.58,FALSE
1,82,2011-09-30,18244.98,FALSE
1,82,2011-10-07,19497.99,FALSE
1,82,2011-10-14,18170.02,FALSE
1,82,2011-10-21,19610.25,FALSE
1,82,2011-10-28,19018.37,FALSE
1,82,2011-11-04,19833.86,FALSE
1,82,2011-11-11,19452.05,FALSE
1,82,2011-11-18,19776.44,FALSE
1,82,2011-11-25,21972.8,TRUE
1,82,2011-12-02,21205.01,FALSE
1,82,2011-12-09,28826.71,FALSE
1,82,2011-12-16,36636.58,FALSE
1,82,2011-12-23,58789.91,FALSE
1,82,2011-12-30,30132.4,TRUE
1,82,2012-01-06,20019.69,FALSE
1,82,2012-01-13,17532.05,FALSE
1,82,2012-01-20,16655.06,FALSE
1,82,2012-01-27,16034,FALSE
1,82,2012-02-03,20420.49,FALSE
1,82,2012-02-10,21248.19,TRUE
1,82,2012-02-17,22346.26,FALSE
1,82,2012-02-24,18049.72,FALSE
1,82,2012-03-02,20526.27,FALSE
1,82,2012-03-09,19766.69,FALSE
1,82,2012-03-16,25743.29,FALSE
1,82,2012-03-23,19431.9,FALSE
1,82,2012-03-30,19953.17,FALSE
1,82,2012-04-06,22840.12,FALSE
1,82,2012-04-13,19415.38,FALSE
1,82,2012-04-20,18275.61,FALSE
1,82,2012-04-27,18406.59,FALSE
1,82,2012-05-04,21563.76,FALSE
1,82,2012-05-11,20076.15,FALSE
1,82,2012-05-18,21132.05,FALSE
1,82,2012-05-25,20094.03,FALSE
1,82,2012-06-01,20883.43,FALSE
1,82,2012-06-08,20121.63,FALSE
1,82,2012-06-15,20006.9,FALSE
1,82,2012-06-22,20450.16,FALSE
1,82,2012-06-29,20698.18,FALSE
1,82,2012-07-06,20764.05,FALSE
1,82,2012-07-13,19445.79,FALSE
1,82,2012-07-20,20460.8,FALSE
1,82,2012-07-27,20126.49,FALSE
1,82,2012-08-03,20729.31,FALSE
1,82,2012-08-10,18532.35,FALSE
1,82,2012-08-17,18563.27,FALSE
1,82,2012-08-24,19415.99,FALSE
1,82,2012-08-31,20745.26,FALSE
1,82,2012-09-07,20542.29,TRUE
1,82,2012-09-14,19937.48,FALSE
1,82,2012-09-21,19511.41,FALSE
1,82,2012-09-28,18084.61,FALSE
1,82,2012-10-05,20292.96,FALSE
1,82,2012-10-12,21963.11,FALSE
1,82,2012-10-19,20132.76,FALSE
1,82,2012-10-26,19702.26,FALSE
1,83,2010-02-05,5711.19,FALSE
1,83,2010-02-12,7521.08,TRUE
1,83,2010-02-19,9080.26,FALSE
1,83,2010-02-26,6627.3,FALSE
1,83,2010-03-05,8840,FALSE
1,83,2010-03-12,6483.01,FALSE
1,83,2010-03-19,6226.01,FALSE
1,83,2010-03-26,5693.05,FALSE
1,83,2010-04-02,7829.88,FALSE
1,83,2010-04-09,6861.06,FALSE
1,83,2010-04-16,5829.18,FALSE
1,83,2010-04-23,4638.15,FALSE
1,83,2010-04-30,4085.57,FALSE
1,83,2010-05-07,6034.61,FALSE
1,83,2010-05-14,5395.06,FALSE
1,83,2010-05-21,5038,FALSE
1,83,2010-05-28,4215.35,FALSE
1,83,2010-06-04,5160.57,FALSE
1,83,2010-06-11,5227.94,FALSE
1,83,2010-06-18,5523.24,FALSE
1,83,2010-06-25,5285.01,FALSE
1,83,2010-07-02,5829.64,FALSE
1,83,2010-07-09,5608.7,FALSE
1,83,2010-07-16,5137.82,FALSE
1,83,2010-07-23,4209.23,FALSE
1,83,2010-07-30,3728.1,FALSE
1,83,2010-08-06,6456.95,FALSE
1,83,2010-08-13,5948.86,FALSE
1,83,2010-08-20,5271.97,FALSE
1,83,2010-08-27,4525.3,FALSE
1,83,2010-09-03,5320.7,FALSE
1,83,2010-09-10,5434.06,TRUE
1,83,2010-09-17,5944.46,FALSE
1,83,2010-09-24,3945.95,FALSE
1,83,2010-10-01,4471,FALSE
1,83,2010-10-08,5277.79,FALSE
1,83,2010-10-15,5333.94,FALSE
1,83,2010-10-22,4717.79,FALSE
1,83,2010-10-29,4407.62,FALSE
1,83,2010-11-05,4703.97,FALSE
1,83,2010-11-12,4239.32,FALSE
1,83,2010-11-19,4255.18,FALSE
1,83,2010-11-26,2847.62,TRUE
1,83,2010-12-03,4037.17,FALSE
1,83,2010-12-10,5768.47,FALSE
1,83,2010-12-17,6125.66,FALSE
1,83,2010-12-24,6572.7,FALSE
1,83,2010-12-31,4869.83,TRUE
1,83,2011-01-07,6219.34,FALSE
1,83,2011-01-14,6607.14,FALSE
1,83,2011-01-21,6310.73,FALSE
1,83,2011-01-28,6329.59,FALSE
1,83,2011-02-04,6001.08,FALSE
1,83,2011-02-11,6978.84,TRUE
1,83,2011-02-18,7759.71,FALSE
1,83,2011-02-25,5464,FALSE
1,83,2011-03-04,6241.59,FALSE
1,83,2011-03-11,8443.62,FALSE
1,83,2011-03-18,9660.09,FALSE
1,83,2011-03-25,7324.65,FALSE
1,83,2011-04-01,6675.28,FALSE
1,83,2011-04-08,7006.94,FALSE
1,83,2011-04-15,5968.75,FALSE
1,83,2011-04-22,6759.4,FALSE
1,83,2011-04-29,4235.68,FALSE
1,83,2011-05-06,5449.13,FALSE
1,83,2011-05-13,5419.5,FALSE
1,83,2011-05-20,5133.59,FALSE
1,83,2011-05-27,4358.21,FALSE
1,83,2011-06-03,4695.93,FALSE
1,83,2011-06-10,4637.45,FALSE
1,83,2011-06-17,5042.6,FALSE
1,83,2011-06-24,4387.29,FALSE
1,83,2011-07-01,4673.3,FALSE
1,83,2011-07-08,5932.71,FALSE
1,83,2011-07-15,5984.9,FALSE
1,83,2011-07-22,4921.38,FALSE
1,83,2011-07-29,4456.21,FALSE
1,83,2011-08-05,4966.77,FALSE
1,83,2011-08-12,6466.53,FALSE
1,83,2011-08-19,5551.16,FALSE
1,83,2011-08-26,4055.53,FALSE
1,83,2011-09-02,6040.99,FALSE
1,83,2011-09-09,6832.9,TRUE
1,83,2011-09-16,5784.37,FALSE
1,83,2011-09-23,4879.35,FALSE
1,83,2011-09-30,4304.35,FALSE
1,83,2011-10-07,5918.22,FALSE
1,83,2011-10-14,4919.46,FALSE
1,83,2011-10-21,4775.94,FALSE
1,83,2011-10-28,4306.4,FALSE
1,83,2011-11-04,4357.48,FALSE
1,83,2011-11-11,5143.03,FALSE
1,83,2011-11-18,4355.72,FALSE
1,83,2011-11-25,3920.55,TRUE
1,83,2011-12-02,4241.39,FALSE
1,83,2011-12-09,4927.3,FALSE
1,83,2011-12-16,4859.65,FALSE
1,83,2011-12-23,5941.8,FALSE
1,83,2011-12-30,4504.03,TRUE
1,83,2012-01-06,6213.61,FALSE
1,83,2012-01-13,6581.56,FALSE
1,83,2012-01-20,5352.55,FALSE
1,83,2012-01-27,4912.58,FALSE
1,83,2012-02-03,4983.9,FALSE
1,83,2012-02-10,5715.09,TRUE
1,83,2012-02-17,6511.65,FALSE
1,83,2012-02-24,7386.27,FALSE
1,83,2012-03-02,7454.5,FALSE
1,83,2012-03-09,8761.59,FALSE
1,83,2012-03-16,8450.89,FALSE
1,83,2012-03-23,6640.62,FALSE
1,83,2012-03-30,5100.1,FALSE
1,83,2012-04-06,7324.53,FALSE
1,83,2012-04-13,5938.04,FALSE
1,83,2012-04-20,5721.64,FALSE
1,83,2012-04-27,5747.55,FALSE
1,83,2012-05-04,5247.16,FALSE
1,83,2012-05-11,5852.7,FALSE
1,83,2012-05-18,6311.38,FALSE
1,83,2012-05-25,5099.95,FALSE
1,83,2012-06-01,5372.91,FALSE
1,83,2012-06-08,6223.27,FALSE
1,83,2012-06-15,6851.53,FALSE
1,83,2012-06-22,5368.51,FALSE
1,83,2012-06-29,4906.92,FALSE
1,83,2012-07-06,7042.1,FALSE
1,83,2012-07-13,7320.48,FALSE
1,83,2012-07-20,6158.12,FALSE
1,83,2012-07-27,4910.05,FALSE
1,83,2012-08-03,5683.26,FALSE
1,83,2012-08-10,7547.51,FALSE
1,83,2012-08-17,7039.84,FALSE
1,83,2012-08-24,5241.37,FALSE
1,83,2012-08-31,5372.73,FALSE
1,83,2012-09-07,7176.66,TRUE
1,83,2012-09-14,6204.97,FALSE
1,83,2012-09-21,5179.11,FALSE
1,83,2012-09-28,5135.11,FALSE
1,83,2012-10-05,5937.81,FALSE
1,83,2012-10-12,6505.55,FALSE
1,83,2012-10-19,5854.41,FALSE
1,83,2012-10-26,4912.05,FALSE
1,85,2010-02-05,3825.78,FALSE
1,85,2010-02-12,4994.64,TRUE
1,85,2010-02-19,6517.55,FALSE
1,85,2010-02-26,5622.63,FALSE
1,85,2010-03-05,4027.52,FALSE
1,85,2010-03-12,4098.27,FALSE
1,85,2010-03-19,4072.67,FALSE
1,85,2010-03-26,3631.93,FALSE
1,85,2010-04-02,3585.97,FALSE
1,85,2010-04-09,2569.62,FALSE
1,85,2010-04-16,4827.2,FALSE
1,85,2010-04-23,4157,FALSE
1,85,2010-04-30,4449.36,FALSE
1,85,2010-05-07,5023.93,FALSE
1,85,2010-05-14,5574.51,FALSE
1,85,2010-05-21,5384.95,FALSE
1,85,2010-05-28,4876.1,FALSE
1,85,2010-06-04,4682.03,FALSE
1,85,2010-06-11,4038.21,FALSE
1,85,2010-06-18,3607.73,FALSE
1,85,2010-06-25,3828.98,FALSE
1,85,2010-07-02,3708.1,FALSE
1,85,2010-07-09,4705.22,FALSE
1,85,2010-07-16,3492.99,FALSE
1,85,2010-07-23,4248.71,FALSE
1,85,2010-07-30,3514.93,FALSE
1,85,2010-08-06,4408.58,FALSE
1,85,2010-08-13,3962.29,FALSE
1,85,2010-08-20,4307.6,FALSE
1,85,2010-08-27,3357.95,FALSE
1,85,2010-09-03,4019.68,FALSE
1,85,2010-09-10,4081.38,TRUE
1,85,2010-09-17,4007.6,FALSE
1,85,2010-09-24,4174.67,FALSE
1,85,2010-10-01,3422.19,FALSE
1,85,2010-10-08,3387.87,FALSE
1,85,2010-10-15,3745.4,FALSE
1,85,2010-10-22,4562.02,FALSE
1,85,2010-10-29,4166.3,FALSE
1,85,2010-11-05,3790.85,FALSE
1,85,2010-11-12,3913.25,FALSE
1,85,2010-11-19,3886.23,FALSE
1,85,2010-11-26,3791.55,TRUE
1,85,2010-12-03,4648.21,FALSE
1,85,2010-12-10,5625.77,FALSE
1,85,2010-12-17,8058.77,FALSE
1,85,2010-12-24,8561.68,FALSE
1,85,2010-12-31,4205.47,TRUE
1,85,2011-01-07,4121.22,FALSE
1,85,2011-01-14,3272.23,FALSE
1,85,2011-01-21,3276.81,FALSE
1,85,2011-01-28,2579.79,FALSE
1,85,2011-02-04,2649.24,FALSE
1,85,2011-02-11,3370.53,TRUE
1,85,2011-02-18,3216.47,FALSE
1,85,2011-02-25,2966.47,FALSE
1,85,2011-03-04,3082.87,FALSE
1,85,2011-03-11,3103.3,FALSE
1,85,2011-03-18,3416.78,FALSE
1,85,2011-03-25,3286.51,FALSE
1,85,2011-04-01,3208.74,FALSE
1,85,2011-04-08,3526.97,FALSE
1,85,2011-04-15,3697.49,FALSE
1,85,2011-04-22,4183.89,FALSE
1,85,2011-04-29,3988.69,FALSE
1,85,2011-05-06,4461.57,FALSE
1,85,2011-05-13,4237.11,FALSE
1,85,2011-05-20,3975.64,FALSE
1,85,2011-05-27,4521.77,FALSE
1,85,2011-06-03,2845.38,FALSE
1,85,2011-06-10,2650.03,FALSE
1,85,2011-06-17,2693.77,FALSE
1,85,2011-06-24,2461.89,FALSE
1,85,2011-07-01,2791.58,FALSE
1,85,2011-07-08,2898.9,FALSE
1,85,2011-07-15,2775.16,FALSE
1,85,2011-07-22,2812.23,FALSE
1,85,2011-07-29,3772.51,FALSE
1,85,2011-08-05,3023.47,FALSE
1,85,2011-08-12,3173.58,FALSE
1,85,2011-08-19,3363.95,FALSE
1,85,2011-08-26,2591.24,FALSE
1,85,2011-09-02,3063.01,FALSE
1,85,2011-09-09,2681.87,TRUE
1,85,2011-09-16,3172.89,FALSE
1,85,2011-09-23,2994.29,FALSE
1,85,2011-09-30,2963.74,FALSE
1,85,2011-10-07,2981.74,FALSE
1,85,2011-10-14,2910.79,FALSE
1,85,2011-10-21,3105.31,FALSE
1,85,2011-10-28,3045.94,FALSE
1,85,2011-11-04,3151.68,FALSE
1,85,2011-11-11,2963.69,FALSE
1,85,2011-11-18,3099.16,FALSE
1,85,2011-11-25,3313.06,TRUE
1,85,2011-12-02,3702.52,FALSE
1,85,2011-12-09,6436.15,FALSE
1,85,2011-12-16,6994.4,FALSE
1,85,2011-12-23,9020.76,FALSE
1,85,2011-12-30,3545.8,TRUE
1,85,2012-01-06,3437.73,FALSE
1,85,2012-01-13,3081.86,FALSE
1,85,2012-01-20,2915.01,FALSE
1,85,2012-01-27,2461.93,FALSE
1,85,2012-02-03,2548.97,FALSE
1,85,2012-02-10,3618.6,TRUE
1,85,2012-02-17,3043.25,FALSE
1,85,2012-02-24,2745.92,FALSE
1,85,2012-03-02,2652.15,FALSE
1,85,2012-03-09,2929.95,FALSE
1,85,2012-03-16,2360.35,FALSE
1,85,2012-03-23,2622.39,FALSE
1,85,2012-03-30,2382.74,FALSE
1,85,2012-04-06,3482.79,FALSE
1,85,2012-04-13,3422.49,FALSE
1,85,2012-04-20,3318.25,FALSE
1,85,2012-04-27,3088.01,FALSE
1,85,2012-05-04,3643.4,FALSE
1,85,2012-05-11,4840.11,FALSE
1,85,2012-05-18,5430.64,FALSE
1,85,2012-05-25,4451.85,FALSE
1,85,2012-06-01,3539.81,FALSE
1,85,2012-06-08,3476.91,FALSE
1,85,2012-06-15,2787.23,FALSE
1,85,2012-06-22,3115.32,FALSE
1,85,2012-06-29,3063.52,FALSE
1,85,2012-07-06,2760.09,FALSE
1,85,2012-07-13,3064.26,FALSE
1,85,2012-07-20,3022.95,FALSE
1,85,2012-07-27,3434.69,FALSE
1,85,2012-08-03,3700.53,FALSE
1,85,2012-08-10,2868.98,FALSE
1,85,2012-08-17,2530.74,FALSE
1,85,2012-08-24,2945.51,FALSE
1,85,2012-08-31,3115.98,FALSE
1,85,2012-09-07,3131.56,TRUE
1,85,2012-09-14,2608,FALSE
1,85,2012-09-21,2799.37,FALSE
1,85,2012-09-28,2721.66,FALSE
1,85,2012-10-05,2361.62,FALSE
1,85,2012-10-12,2493.35,FALSE
1,85,2012-10-19,2945.08,FALSE
1,85,2012-10-26,3818.23,FALSE
1,87,2010-02-05,35972.49,FALSE
1,87,2010-02-12,39254.57,TRUE
1,87,2010-02-19,33593.8,FALSE
1,87,2010-02-26,32299.49,FALSE
1,87,2010-03-05,30800.98,FALSE
1,87,2010-03-12,18911.79,FALSE
1,87,2010-03-19,28002.01,FALSE
1,87,2010-03-26,23926.34,FALSE
1,87,2010-04-02,32893.64,FALSE
1,87,2010-04-09,29922.64,FALSE
1,87,2010-04-16,31171.25,FALSE
1,87,2010-04-23,30756.13,FALSE
1,87,2010-04-30,31240.73,FALSE
1,87,2010-05-07,41094.12,FALSE
1,87,2010-05-14,34298.89,FALSE
1,87,2010-05-21,32975.76,FALSE
1,87,2010-05-28,32034.24,FALSE
1,87,2010-06-04,38128.15,FALSE
1,87,2010-06-11,34934.23,FALSE
1,87,2010-06-18,35133.09,FALSE
1,87,2010-06-25,34040.35,FALSE
1,87,2010-07-02,42866.79,FALSE
1,87,2010-07-09,33515.6,FALSE
1,87,2010-07-16,35072.17,FALSE
1,87,2010-07-23,32544.27,FALSE
1,87,2010-07-30,39298.49,FALSE
1,87,2010-08-06,47141.7,FALSE
1,87,2010-08-13,32838.77,FALSE
1,87,2010-08-20,35527.92,FALSE
1,87,2010-08-27,34298.59,FALSE
1,87,2010-09-03,48940.83,FALSE
1,87,2010-09-10,39921.6,TRUE
1,87,2010-09-17,37790.47,FALSE
1,87,2010-09-24,36673.43,FALSE
1,87,2010-10-01,46866.41,FALSE
1,87,2010-10-08,42895.54,FALSE
1,87,2010-10-15,35440.08,FALSE
1,87,2010-10-22,37976.64,FALSE
1,87,2010-10-29,40137.15,FALSE
1,87,2010-11-05,53902.35,FALSE
1,87,2010-11-12,39369,FALSE
1,87,2010-11-19,34043.14,FALSE
1,87,2010-11-26,40817.18,TRUE
1,87,2010-12-03,52678.88,FALSE
1,87,2010-12-10,45843.52,FALSE
1,87,2010-12-17,41179.88,FALSE
1,87,2010-12-24,49414.27,FALSE
1,87,2010-12-31,42034.83,TRUE
1,87,2011-01-07,49541.9,FALSE
1,87,2011-01-14,37376.73,FALSE
1,87,2011-01-21,39297.8,FALSE
1,87,2011-01-28,48412.8,FALSE
1,87,2011-02-04,66331.45,FALSE
1,87,2011-02-11,58043.31,TRUE
1,87,2011-02-18,59613.51,FALSE
1,87,2011-02-25,53575.77,FALSE
1,87,2011-03-04,61018.21,FALSE
1,87,2011-03-11,52972.21,FALSE
1,87,2011-03-18,48055.54,FALSE
1,87,2011-03-25,44675.37,FALSE
1,87,2011-04-01,54016.41,FALSE
1,87,2011-04-08,49435.74,FALSE
1,87,2011-04-15,45186.22,FALSE
1,87,2011-04-22,44597.39,FALSE
1,87,2011-04-29,47627.03,FALSE
1,87,2011-05-06,56650.93,FALSE
1,87,2011-05-13,48182.98,FALSE
1,87,2011-05-20,41391.82,FALSE
1,87,2011-05-27,45105.26,FALSE
1,87,2011-06-03,54807.83,FALSE
1,87,2011-06-10,48268.61,FALSE
1,87,2011-06-17,45207.02,FALSE
1,87,2011-06-24,45183,FALSE
1,87,2011-07-01,55289.47,FALSE
1,87,2011-07-08,49784.22,FALSE
1,87,2011-07-15,44682.84,FALSE
1,87,2011-07-22,46947.71,FALSE
1,87,2011-07-29,43333.7,FALSE
1,87,2011-08-05,58724.31,FALSE
1,87,2011-08-12,40366.17,FALSE
1,87,2011-08-19,46018.41,FALSE
1,87,2011-08-26,45772.44,FALSE
1,87,2011-09-02,56613.78,FALSE
1,87,2011-09-09,50145.72,TRUE
1,87,2011-09-16,46154.22,FALSE
1,87,2011-09-23,43187.07,FALSE
1,87,2011-09-30,49105.85,FALSE
1,87,2011-10-07,60958.58,FALSE
1,87,2011-10-14,42396.06,FALSE
1,87,2011-10-21,45578.05,FALSE
1,87,2011-10-28,42200.12,FALSE
1,87,2011-11-04,61144.52,FALSE
1,87,2011-11-11,45489.31,FALSE
1,87,2011-11-18,43185.42,FALSE
1,87,2011-11-25,48722.58,TRUE
1,87,2011-12-02,54537.22,FALSE
1,87,2011-12-09,49818.68,FALSE
1,87,2011-12-16,46663.62,FALSE
1,87,2011-12-23,49707.56,FALSE
1,87,2011-12-30,48035.97,TRUE
1,87,2012-01-06,56985.41,FALSE
1,87,2012-01-13,40005.91,FALSE
1,87,2012-01-20,42276.55,FALSE
1,87,2012-01-27,45365.88,FALSE
1,87,2012-02-03,65266.57,FALSE
1,87,2012-02-10,62168.8,TRUE
1,87,2012-02-17,52872.73,FALSE
1,87,2012-02-24,52151.9,FALSE
1,87,2012-03-02,63903.03,FALSE
1,87,2012-03-09,59487.05,FALSE
1,87,2012-03-16,48196.31,FALSE
1,87,2012-03-23,46071.75,FALSE
1,87,2012-03-30,46465.64,FALSE
1,87,2012-04-06,62587.67,FALSE
1,87,2012-04-13,47792.13,FALSE
1,87,2012-04-20,46467.94,FALSE
1,87,2012-04-27,43602.83,FALSE
1,87,2012-05-04,58802.89,FALSE
1,87,2012-05-11,47648.4,FALSE
1,87,2012-05-18,48475.66,FALSE
1,87,2012-05-25,47573.08,FALSE
1,87,2012-06-01,56771.77,FALSE
1,87,2012-06-08,57121.3,FALSE
1,87,2012-06-15,51601.93,FALSE
1,87,2012-06-22,47171.71,FALSE
1,87,2012-06-29,54951.6,FALSE
1,87,2012-07-06,61791.29,FALSE
1,87,2012-07-13,48022.42,FALSE
1,87,2012-07-20,49906.28,FALSE
1,87,2012-07-27,49828.59,FALSE
1,87,2012-08-03,61634.08,FALSE
1,87,2012-08-10,51962.16,FALSE
1,87,2012-08-17,47405.37,FALSE
1,87,2012-08-24,48193.9,FALSE
1,87,2012-08-31,56446.86,FALSE
1,87,2012-09-07,56533.45,TRUE
1,87,2012-09-14,45670.34,FALSE
1,87,2012-09-21,50794.86,FALSE
1,87,2012-09-28,47292.44,FALSE
1,87,2012-10-05,68503.09,FALSE
1,87,2012-10-12,44267.78,FALSE
1,87,2012-10-19,48093.57,FALSE
1,87,2012-10-26,51212.09,FALSE
1,90,2010-02-05,76419.47,FALSE
1,90,2010-02-12,79455.64,TRUE
1,90,2010-02-19,76091.36,FALSE
1,90,2010-02-26,71718.48,FALSE
1,90,2010-03-05,78081.85,FALSE
1,90,2010-03-12,73943.62,FALSE
1,90,2010-03-19,76760.92,FALSE
1,90,2010-03-26,71666.24,FALSE
1,90,2010-04-02,77280.42,FALSE
1,90,2010-04-09,75592.52,FALSE
1,90,2010-04-16,73155.28,FALSE
1,90,2010-04-23,68521.99,FALSE
1,90,2010-04-30,67584.03,FALSE
1,90,2010-05-07,76733.25,FALSE
1,90,2010-05-14,73925.66,FALSE
1,90,2010-05-21,71026.5,FALSE
1,90,2010-05-28,70245.24,FALSE
1,90,2010-06-04,76433.03,FALSE
1,90,2010-06-11,78256.58,FALSE
1,90,2010-06-18,77651.52,FALSE
1,90,2010-06-25,73325.44,FALSE
1,90,2010-07-02,78602.71,FALSE
1,90,2010-07-09,77414.63,FALSE
1,90,2010-07-16,71934.19,FALSE
1,90,2010-07-23,71207.64,FALSE
1,90,2010-07-30,69626.13,FALSE
1,90,2010-08-06,78840.85,FALSE
1,90,2010-08-13,76608.54,FALSE
1,90,2010-08-20,72447.85,FALSE
1,90,2010-08-27,69272.76,FALSE
